Gene,Pattern_1 x Pattern_4,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
LINC02620,vsBoth,2209,3,2,7.15224849871174,0.0279839471480689,0.0337261201262152,-2.6663371372675,-2.37553258150823,0.656355279096434,0.0076682750608272,0.0175236452503228,0.511595557589755,0.0205689930131372,0.0440008217061116,0.972146083530005
ALKBH7,vsPattern_4,2209,3,2,7.13679619367304,0.0282009927759586,0.0339799766908365,-1.85801673676486,-2.59046264594243,-1.22462234204453,0.0631666375938607,0.00958470229467366,0.220717545958213,0.14382532657404,0.0252385991094863,0.454226619054619
LSR,vsBoth,2209,3,2,7.01980759976141,0.0298997906620061,0.03596557902119,-2.11656933552966,-2.63861923443709,-0.833248624480875,0.0342964149071215,0.00832444209058406,0.404704524475926,0.0816899909319011,0.0221755673285307,0.787898669770416
CSRP1,vsBoth,2209,3,2,7.01913682269605,0.0299098203907576,0.0359756025496501,-2.57689231559606,-2.5145898040932,0.24086563632003,0.00996930029290426,0.0119170947739527,0.80965925635109,0.0261624419012628,0.030794993685501,1
PPFIBP1,vsPattern_4,2209,3,2,6.97609368681151,0.0305605033664031,0.0367311576938861,-1.57659691126521,-2.45635946400445,-1.50367474288998,0.114888303926025,0.0140352686809748,0.132665135586977,0.24975596412016,0.0358168590628542,0.285281520001623
ATRAID,vsPattern_1,2209,3,2,6.96880345957834,0.0306721031467257,0.0368590230684666,-2.48375841014609,-1.64017392583748,1.64154476882015,0.0130003972771017,0.100969009064302,0.1006843818721,0.0333558146900564,0.221841440704221,0.221252439750007
DHPS,vsBoth,2209,3,2,6.94317670261262,0.0310676451159422,0.0373110891754926,-2.62209619369771,-2.36597717294347,0.591753270491515,0.00873907609604506,0.0179825531320329,0.554015819031391,0.0231796603245858,0.0450579101529709,1
PRPH,vsBoth,2209,3,2,6.93690854167926,0.031165166355527,0.0374176116781562,-2.29182809728913,-2.63174613330685,-0.496878367434259,0.0219155646602732,0.00849473111614332,0.619274827315475,0.0539222713090449,0.022594311679554,1
LMNA,vsPattern_4,2209,3,2,6.92777092103188,0.0313078798565196,0.0375804447802188,-1.93032231112798,-2.58333300518357,-1.07812392995903,0.0535669142617763,0.00978508251246424,0.280978453728364,0.123433791834336,0.0257332993657026,0.566191859093615
SMIM1,vsPattern_4,2209,3,2,6.87423825281257,0.0321571928203287,0.0385693494382526,-1.42547127398458,-2.37080432897932,-1.62917354538281,0.154021018048298,0.0177494249339521,0.103276285568298,0.327257181579994,0.044523840077766,0.226473498159735
NDUFA5,vsBoth,2209,3,2,6.79483861086828,0.0334595074051486,0.0400859947740629,-2.33994832109653,-2.59407331654707,-0.340152627550231,0.0192864083966853,0.00948462589327665,0.733741591021484,0.0479943484522074,0.0249996955749741,1
PDLIM1,vsBoth,2209,3,2,6.78228888291687,0.0336701213587074,0.0403314831460749,-2.16848673290655,-2.60293917096965,-0.673087385110403,0.0301216729695307,0.00924283513121292,0.500891698902941,0.0724138829878427,0.0244129173283452,0.953941818872203
SPTSSB,vsBoth,2209,3,2,6.7655886184375,0.0339524484182909,0.0406650716722037,-1.98057912712518,-2.57168067604745,-0.964252653884478,0.0476384916189512,0.0101206191598657,0.334919271820535,0.110746446478798,0.0265192058126953,0.663682988787882
SARAF,vsPattern_1,2209,3,2,6.75355447987295,0.0341573585136143,0.0409012521920237,-2.40949578697188,-1.53527387434569,1.69294216032704,0.0159745805012379,0.124716568734641,0.0904664772528317,0.0403804412953868,0.269500269225438,0.200461044681841
TRMT61A,vsPattern_1,2209,3,2,6.74432882563542,0.0343152844657975,0.0410810782298178,-2.31114576961501,-1.3406026834352,1.86128451851722,0.0208248046121418,0.180049485560825,0.0627040082486401,0.0514872353697698,0.377210937429359,0.142820603650955
UFM1,vsBoth,2209,3,2,6.73595183081488,0.0344593153718864,0.0412441921439519,-2.58858576019173,-2.10155324486625,1.00543494579494,0.00963709465850978,0.0355924291873622,0.31468745976942,0.0253640704831825,0.0845359712240965,0.627082664281001
WDR83OS,vsBoth,2209,3,2,6.73130749228676,0.034539428717277,0.0413377459410942,-2.58716916033537,-2.09664436184288,1.0116458997677,0.00967680728008465,0.0360250691465088,0.311707391272839,0.0254623253160976,0.0854458973618218,0.621856594437398
SH2D3A,vsPattern_4,2209,3,2,6.70319932992697,0.035028275754065,0.0419038891228526,-1.45760616096827,-2.36611763254575,-1.56133439818358,0.144949130485669,0.0179757319115362,0.118444871508774,0.309481758298902,0.0450450396497414,0.256746578515108
CTSB,vsPattern_1,2209,3,2,6.67139618425244,0.0355897326252148,0.0425539446710894,-2.5228773007136,-1.85287658356092,1.33126550006192,0.011639900720934,0.0639000501282743,0.183101665867588,0.0301398639787977,0.145414760883398,0.382825509706265
DEK,vsBoth,2209,3,2,6.64014194719584,0.0361502659485551,0.0432065195410812,-2.40627310024804,-2.53101665154438,-0.104112163355587,0.0161162118651971,0.0113732449155475,0.917080338354949,0.0407192090204577,0.0295237314496212,1
TMEM176A,vsPattern_1,2209,3,2,6.60335607775505,0.0368213279114591,0.0439893292600106,-2.29328133334867,-1.33861353167112,1.8318358813132,0.0218318132027002,0.180696518636684,0.066975875663066,0.0537458226055446,0.378373797864153,0.151897195874022
ACTN1,vsBoth,2209,3,2,6.56828370155745,0.0374727284922931,0.0447372895395322,-2.56162437279351,-2.21945121186158,0.74352099550907,0.0104183930700523,0.0264560428909332,0.457166315026861,0.0272274263109151,0.0642601744888644,0.879563253525919
PCCB,vsBoth,2209,3,2,6.5325180812124,0.0381488738532463,0.0455137616650001,-2.5495624875162,-2.07258144335083,0.985404351740866,0.0107858180160219,0.0382112494918779,0.32442549293236,0.0281175770625339,0.0902549004163529,0.644536240100928
PAICS,vsBoth,2209,3,2,6.51281928228764,0.0385264738649455,0.0459487470670739,-2.54827138614308,-2.23893852721497,0.683781955290595,0.010825821684603,0.025159916226308,0.494112862757489,0.0282113200276072,0.0613124629733652,0.94257571786206
BTG1,vsPattern_4,2209,3,2,6.50601046003521,0.0386578573360057,0.0461002558546304,-1.34741589437178,-2.28614375816675,-1.62119380976655,0.177846324367946,0.0222458497587975,0.104976079945181,0.373121448981914,0.0546770637650966,0.22992753945398
PRELID1,vsBoth,2209,3,2,6.48096473165151,0.03914500832992,0.0466628218147689,-2.52351414705402,-1.96808864159348,1.12520469664351,0.0116188385452508,0.0490578395165659,0.260502303384505,0.0300926117649614,0.113818444323944,0.528515580272262
GDI2,vsBoth,2209,3,2,6.451773250521,0.0397205487175042,0.0473276085674202,-2.51923394723124,-1.97051911909017,1.11291990436196,0.0117610484500645,0.0487789059929189,0.26574283064318,0.0304314567937174,0.113230242846138,0.538045473711278
CLPTM1,vsPattern_1,2209,3,2,6.42747543970654,0.0402060531085336,0.0478872567161127,-2.42393642714372,-1.66902909324528,1.47904634484345,0.015353292913727,0.0951116142080234,0.139127928847592,0.0389369468601648,0.209868745032872,0.29799276589681
EPN3,vsPattern_1,2209,3,2,6.3571096773212,0.0416457965487938,0.0495547350706591,-2.2761342911035,-1.36344967057732,1.75546141430367,0.0228379732427887,0.172740836002739,0.0791804151454951,0.0560396959290563,0.363451014193433,0.177134919102731
EIF3A,vsPattern_1,2209,3,2,6.34184858526623,0.0419647922240035,0.0499175029186842,-2.29088387060571,-1.3964161210184,1.72343095897284,0.0219701310953055,0.1625892232831,0.0848106203776549,0.0540416112743087,0.343823262396047,0.188727628019151
