Gene,Pattern_1 x Pattern_4,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
FGF1,vsBoth,2207,3,2,16.9318351544552,0.000210522593675234,0.00074324917036481,-2.31742192136062,-3.76147890197914,-2.47901589271794,0.020480759348176,0.000168911671155145,0.0131745435786643,0.0399044473664326,0.000582464559673359,0.0267346790004289
HLA-C,vsBoth,2207,3,2,16.914865449613,0.00021231644633942,0.000749205748513077,-1.98017273840365,-3.58264148126059,-2.7807312555986,0.0476841220295656,0.000340137287267396,0.00542366151602605,0.0858764046740007,0.00108995425480102,0.012198126571741
HBA2,vsBoth,2207,3,2,16.904112792065,0.000213461003359549,0.000752866310811131,-3.48937387744188,-4.1114514422023,-0.942542784038235,0.00048415346614542,3.93179572249003e-05,0.345914817394292,0.00149152603583368,0.000155528347166048,0.513998795915394
KRT23,vsBoth,2207,3,2,16.846206608417,0.000219731699364686,0.000773299967531977,-3.69146548260214,-4.0827928380862,-0.517603611595719,0.000222965659124218,4.44976869593084e-05,0.60473486142497,0.000745779891253591,0.000174331819138021,0.841182490862918
POLE4,vsBoth,2207,3,2,16.8331242145315,0.00022117371880972,0.000777985017582771,-3.63385848990492,-2.08431156540879,2.96816868176398,0.000279214040720921,0.0371318360185989,0.00299579876686264,0.000912913228595978,0.0685273346476269,0.00732388779041335
NCR1,vsBoth,2207,3,2,16.6258370711212,0.000245327001936499,0.000856794286557606,-3.8720156165048,-3.96416484787626,0.0292487667241804,0.00010793903464673,7.36533445315135e-05,0.976666187630915,0.000389224815150373,0.000275226872068366,1
ACTN1,vsBoth,2207,3,2,16.5920732059807,0.000249503752453914,0.000870083426713666,-2.8906995478234,-3.9691470488691,-1.7929882631045,0.00384385413866769,7.21303610635542e-05,0.0729748008044647,0.00906886077784866,0.000270029139633269,0.126621427681988
ANXA4,vsBoth,2207,3,2,16.5444593404817,0.000255514941586231,0.000889573664775592,-3.15202546568252,-4.03365072754205,-1.42605239051727,0.0016214213175819,5.49169269409396e-05,0.153853219931665,0.00427487334766206,0.000211136708237622,0.248748628126205
CCL3L1,vsBoth,2207,3,2,16.5107901222708,0.000259852846769632,0.000903307900701514,-4.0423621676377,-3.65273402850247,0.903805045237185,5.2915417928233e-05,0.000259462941735976,0.366098786019583,0.000203907010143312,0.000854580323971666,0.541014539798254
PRDX1,vsBoth,2207,3,2,16.4327048411464,0.000270198841348401,0.000936209437133827,-4.05321076685911,-3.41048312469347,1.35929093822837,5.05194490440142e-05,0.000648478969812538,0.17405441439911,0.000195595514247613,0.00193268060996899,0.277941565710379
MYO5A,vsBoth,2207,3,2,16.4211358611278,0.000271766333046011,0.000941021633077971,-3.84792051126314,-2.60042327476047,2.43601619255561,0.000119124689245228,0.00931088371658071,0.0148500197525224,0.000425487773049409,0.0196042025900212,0.029796812810138
IL10RB-DT,vsBoth,2207,3,2,16.4094591254914,0.000273357645672957,0.000945599342362372,-2.34005279447413,-3.73137909353884,-2.38309479741398,0.0192810141140395,0.000190434402377107,0.0171677727673284,0.0377770673387288,0.000647808950460062,0.0340136423713034
SYT8,vsBoth,2207,3,2,16.4065039034042,0.000273761860511671,0.000946842153805138,-2.68534037744052,-3.88030447440251,-2.01275990678733,0.00724559751507761,0.000104325783663902,0.0441398936719757,0.0156906666296791,0.000377717640057634,0.0800675190229966
TRPM7,vsBoth,2207,3,2,16.397546262528,0.00027499074064015,0.000950624266659221,-3.75026989540104,-2.38212552281927,2.64796141627294,0.00017664433878141,0.0172130290359716,0.00809787668897527,0.000605773729461759,0.034089154605785,0.0173124308637305
RCAN1,vsBoth,2207,3,2,16.3751699014996,0.000278084662088508,0.000959902331291753,-3.40595814372165,-4.04615087502107,-0.979302776636491,0.000659322866555628,5.20666821813781e-05,0.327430398920139,0.0019619360161925,0.000200825625574321,0.489070443538584
CTSL,vsBoth,2207,3,2,16.36303333407,0.000279777289191411,0.00096495457247717,-2.9727398107533,-3.97219672235382,-1.64687548860958,0.00295154538736942,7.12128709112907e-05,0.0995836410095071,0.00722866080801601,0.00026697833968903,0.167848464318514
GDI2,vsBoth,2207,3,2,16.2845302437452,0.000290977352037138,0.00099998251629791,-3.90526269328692,-2.78307389068247,2.21366361856142,9.41230834615781e-05,0.00538465413426739,0.0268519274061874,0.000343645861905175,0.0121256347227703,0.0510086865646926
HSD17B4,vsBoth,2207,3,2,16.2581672847955,0.000294838254329895,0.00101226039086376,-3.73231394068229,-2.36773269933165,2.64065302776904,0.000189728830803952,0.0178974612088668,0.00827464143300778,0.000645695872364057,0.0352859957116428,0.0176442294611794
DLC1,vsBoth,2207,3,2,16.2210175491569,0.000300366015716614,0.00102905885384538,-2.26779454904073,-3.68145018705446,-2.42686808287995,0.0233417318060923,0.000231911103009051,0.0152297924406515,0.0448795064975125,0.000772362693029095,0.0304819393680055
TANK,vsBoth,2207,3,2,16.1538096200519,0.000310631010989698,0.00106163753472067,-3.36705967433389,-4.01815936542481,-1.00086557840477,0.000759742463982579,5.86545237927288e-05,0.316891799886181,0.00222173462583141,0.000224301854808332,0.474840224476232
POLR2D,vsBoth,2207,3,2,16.0696738678014,0.000323977355871217,0.00110331386588113,-3.53766687388502,-2.01279971315961,2.91896596370593,0.000403679009694657,0.0441357041176047,0.00351194566863824,0.00127039767475618,0.0800649912833456,0.00839857726920461
LGR5,vsBoth,2207,3,2,16.0230406927548,0.000331620158021489,0.00112624705504719,-2.37729314482048,-3.71764047731657,-2.28958704686417,0.017440221812407,0.000201092171859022,0.0220452665836219,0.0344770971072332,0.000679763232343653,0.0425984350240915
NUMB,vsBoth,2207,3,2,16.0182315024326,0.000332418529744499,0.00112843867124036,-3.57558193206757,-2.09097020754464,2.84851617411169,0.000349449710514105,0.0365307347171603,0.00439236206776944,0.00111692068987291,0.0674962955623877,0.0101538134988761
TMX2,vsBoth,2207,3,2,15.9945743228939,0.000336373919387048,0.00114128800023915,-3.64949662207434,-2.23938052395138,2.71833243892803,0.000262754694822621,0.0251311674993112,0.00656118789521164,0.00086393164384496,0.0479913958881478,0.0143638849678429
ACAP2,vsBoth,2207,3,2,15.950368257968,0.000343891578522419,0.00116473164434454,-3.94417340146328,-3.02116119691144,1.85760722874644,8.00757028817807e-05,0.00251807265967787,0.0632248112417593,0.000297093515421066,0.00627993990045878,0.111056463618438
GDF11,vsBoth,2207,3,2,15.9142098280636,0.000350165410381404,0.00118445740836991,-3.85242360779544,-3.81989704282671,0.252364216635978,0.000116954469471501,0.000133507390411989,0.800759556163838,0.000418676238694391,0.000471362451761172,1
ITGB6,vsBoth,2207,3,2,15.9077375193136,0.000351300435273504,0.00118791528987526,-2.07688044516497,-3.55960580606755,-2.56062814612492,0.0378125950086245,0.000371411873751813,0.0104483122525384,0.0695863533465273,0.00117752203331302,0.0217148658260587
FICD,vsBoth,2207,3,2,15.8833952311586,0.000355602289625177,0.00120092005808663,-3.97027410159148,-3.19129078170637,1.60003269157689,7.17899938835656e-05,0.00141638651190561,0.109591331234795,0.00026889554935983,0.00380221503406929,0.182886401882882
AAK1,vsBoth,2207,3,2,15.8410903219954,0.000363204267712039,0.00122423834917496,-2.41574115353808,-3.72007852879826,-2.22292492335733,0.0157032201467847,0.000199160843086131,0.0262208628609414,0.0313537094751102,0.000674110016757845,0.0498926445626326
GLRX,vsBoth,2207,3,2,15.8391205225594,0.000363562163709784,0.00122524868671867,-3.55579556941169,-3.96398541807447,-0.554741991141074,0.000376837021793092,7.37087568636744e-05,0.579071149992672,0.0011928728851476,0.000275362068204999,0.810841192178003
GAS5-AS1,vsBoth,2207,3,2,15.8387595333049,0.000363627790649489,0.00122527387637689,-3.95473924919736,-3.59589094408694,0.844068883385665,7.66181672708353e-05,0.000323283222189448,0.398630914521731,0.000285411892780066,0.00104095525327728,0.583578539740785
MYO9A,vsBoth,2207,3,2,15.8078401041439,0.000369293051329055,0.00124356793854933,-3.60034970289743,-3.94873940987117,-0.445010290304118,0.000317789481845784,7.8563818367258e-05,0.65631231765749,0.00102476371764122,0.00029216557648655,0.903446938569476
PER3,vsBoth,2207,3,2,15.7739399937579,0.000375605939691919,0.00126260643734983,-3.68846642666611,-2.35838813539538,2.57642794536814,0.000225609788446161,0.0183544907881301,0.00998270092829562,0.000753304138544289,0.0361174301620468,0.0208744443611615
OS9,vsBoth,2207,3,2,15.7671910835017,0.000376875545991263,0.00126624970125477,-3.63351370921888,-2.2438654522162,2.68073757422961,0.000279587584486246,0.0248410595797504,0.00734600992825248,0.000913821536555603,0.0474753881776782,0.015887867515477
SSPN,vsBoth,2207,3,2,15.7355934870588,0.000382877009824094,0.00128458894856587,-3.73674823225319,-3.87727958657112,-0.064525079084379,0.000186415409830027,0.000105630948681884,0.948552138495658,0.000635855302022967,0.000382013569452859,1
AC010226.1,vsBoth,2207,3,2,15.7325777413224,0.000383454775167932,0.00128632257805896,-2.77098182945499,-3.85062924225827,-1.80117065511557,0.00558875454655345,0.000117814738064734,0.071675986070585,0.012508518558743,0.000421229245159652,0.124518707828138
FAM193A,vsBoth,2207,3,2,15.7259621593143,0.000384725263520244,0.00128996838039013,-3.96243781754071,-3.45085802043418,1.11898730448736,7.41883332558613e-05,0.000558807455231041,0.263145555176992,0.000276936895161203,0.00169488946939316,0.403036637381962
SPP1,vsBoth,2207,3,2,15.7161097650155,0.000386625171836014,0.00129530805701778,-3.19254882661227,-3.95183973418624,-1.20411992137703,0.00141023100342968,7.7552674079319e-05,0.228543231164109,0.00378746621489484,0.000288630208248154,0.355014398632106
PABPC4,vsBoth,2207,3,2,15.6341868533185,0.000402790723808355,0.00134561606954844,-2.32882993344043,-3.66324706566785,-2.28136689375254,0.0198680769726251,0.000249038120270689,0.0225267453646449,0.0388395947645495,0.000823750326204363,0.0434379362637446
KRT6A,vsBoth,2207,3,2,15.6228711006683,0.000405076123065135,0.00135175069892024,-2.70115198612077,-3.81636905106193,-1.86862083868351,0.00690997536734716,0.000135429896886105,0.0616755844526577,0.0150377826906814,0.000477414144692061,0.108601670200581
ZNF439,vsBoth,2207,3,2,15.6196758942706,0.000405723791195693,0.00135369758994351,-2.00953110915032,-3.5013752085929,-2.58040864299897,0.0444808389335359,0.000462863684543252,0.00986834631151812,0.0805940788953303,0.00143334071665362,0.0206609707267911
AC015712.2,vsBoth,2207,3,2,15.6067913978105,0.000408346001968737,0.00136115333989579,-2.91999078876376,-3.88393102371826,-1.58569011456299,0.00350041731904683,0.000102781076857964,0.112809622723952,0.00837590456512961,0.000372501725835693,0.187797427283319
LCN2,vsBoth,2207,3,2,15.5914494367351,0.000411490461326419,0.00137120101536417,-3.90615184666476,-3.0152823058218,1.79791793027445,9.37775949104082e-05,0.0025674016766953,0.0721900142769455,0.000342515488553513,0.00638783100288208,0.12533566111807
AC010894.2,vsBoth,2207,3,2,15.5500943584409,0.000420087649480364,0.00139675663161611,-3.73137139692744,-2.49882523220735,2.40327592388503,0.00019044022158103,0.0124605745431806,0.0162489218421441,0.000647808950460062,0.0254087117498193,0.032349848915372
ATG3,vsBoth,2207,3,2,15.4808218198007,0.000434892836586397,0.00144188702861926,-3.49104114247015,-2.01037027749911,2.83717750898422,0.000481142155042034,0.0443920138411329,0.00455142999997935,0.00148464500103757,0.080484064603067,0.0104783886516649
RBM27,vsBoth,2207,3,2,15.4774412050299,0.000435628560784777,0.00144387191690031,-3.85943459146125,-2.87776567558251,1.95877612526468,0.000113649670212125,0.00400502510188456,0.050139010760817,0.000407814324125838,0.00939277333604707,0.0899862471410841
RBPMS,vsBoth,2207,3,2,15.4723278779256,0.000436743741411791,0.00144665785749826,-3.52491188372581,-2.07558856843201,2.78253586013082,0.000423623679267268,0.0379320196176954,0.00539359044279385,0.00132406076937638,0.0697881895240752,0.0121409843824701
AC009948.3,vsBoth,2207,3,2,15.4276396172252,0.000446612241449487,0.00147771983783616,-2.64902143323742,-3.77968871804902,-1.89901602554216,0.00807252118802146,0.000157024542451833,0.0575623689641878,0.0172620897781342,0.000545480744038365,0.102080784993467
ZYG11B,vsBoth,2207,3,2,15.364767437605,0.000460874991984221,0.00152143318538218,-3.44001435425087,-3.9138320797442,-0.678533867690952,0.000581683335081736,9.08428211651277e-05,0.497433257670406,0.00175590367911296,0.000333256119356719,0.709327291140484
AC110792.3,vsBoth,2207,3,2,15.3317984574069,0.000468535245448037,0.00154564547073589,-3.24148788078511,-3.91238371076691,-1.04276885661098,0.00118907489895139,9.13895493922761e-05,0.297055358488335,0.00327710873257681,0.000334989726939046,0.448709193981826
HIST1H1D,vsBoth,2207,3,2,15.3192774887464,0.000471477704007695,0.00155462210069517,-1.97826991433314,-3.46114830699087,-2.56586644017283,0.047898265234386,0.000537876405805166,0.0102918448287001,0.086240368774311,0.0016386946356241,0.0214410314055894
CCDC144A,vsBoth,2207,3,2,15.3057941837824,0.000474666981261245,0.00156440376899334,-3.24099036727275,-3.90922478731383,-1.03801008113404,0.0011911520887723,9.25927753196803e-05,0.299265361733768,0.00328125445521836,0.000338663190864612,0.451594837333813
C12orf65,vsBoth,2207,3,2,15.261448162197,0.000485309327776254,0.00159747969633583,-3.70447940691679,-3.8018928185447,0.0113541763071892,0.000211825314690738,0.000143594848593876,0.990940872670681,0.000712591693888699,0.00050310026789253,1
PLRG1,vsBoth,2207,3,2,15.2123197202465,0.000497378197680885,0.00163312429875896,-3.76408828256344,-2.66038163228731,2.17333689319721,0.000167157826458811,0.00780521567022592,0.0297549706980079,0.000577320511476064,0.0167668680207741,0.0560216704541691
PLSCR1,vsBoth,2207,3,2,15.2092704481284,0.000498137096791499,0.00163536126977203,-3.80104366528513,-2.77042014959585,2.04383185565333,0.000144087905019497,0.00559840252870852,0.0409701609758799,0.000504765984858491,0.0125261960001226,0.0748201887464491
SNHG14,vsBoth,2207,3,2,15.2008243040359,0.00050024521387225,0.00164126922569836,-3.53759860086466,-2.14259959848911,2.68552784328394,0.000403783391554917,0.0321452634368877,0.00724153408633025,0.00127045691343132,0.0600992177144999,0.0156842393587525
AC097448.1,vsBoth,2207,3,2,15.1928783893987,0.000502236620022201,0.00164727982314255,-3.79705321850516,-3.69094663868274,0.381835527420668,0.0001464263624784,0.000223421009000121,0.70258336474152,0.000512091132571481,0.000747128412089042,0.957794556028251
TSHZ1,vsBoth,2207,3,2,15.1914570907316,0.000502593660991946,0.00164802152528455,-3.72682478011067,-2.56577911637335,2.27452676862799,0.000193907160904565,0.0102944359958913,0.0229343335171229,0.000657727025882754,0.0214448693978136,0.0441644008246681
SAMD9,vsBoth,2207,3,2,15.18087022842,0.000505261159817742,0.00165565359834523,-2.49388448701002,-3.69712779980411,-2.03727786155612,0.0126353656568223,0.000218052583262509,0.0416222050598564,0.0257317186247853,0.000731396945264372,0.0759334761652005
ITGA2,vsBoth,2207,3,2,15.164077173216,0.000509521459926271,0.00166857587203086,-3.79893656681967,-2.77752804766427,2.02716208211869,0.000145318276127703,0.00547741125322419,0.0426458395406673,0.000508640610795352,0.0123016212734176,0.0776179759262066
UGGT1,vsBoth,2207,3,2,15.0442466333537,0.000540982667958203,0.00176470335443344,-3.48756724134516,-2.06929272056235,2.72484683355806,0.000487436338081233,0.0385186263325705,0.00643313230499965,0.00150018696699872,0.0707674108195275,0.0141256608813484
ERC2,vsBoth,2207,3,2,15.0366485876095,0.000543041782321927,0.00177009442350294,-3.50298017605003,-2.10048114443706,2.69726655363066,0.000460083702908195,0.035686537577632,0.0069911284142336,0.00142612002952762,0.0660937797474259,0.0151959133248504
TUBB,vsBoth,2207,3,2,15.006355468014,0.000551329604701621,0.00179544277759863,-3.48928084216934,-2.0785214671928,2.71142479992856,0.000484322017404938,0.0376613557764281,0.00669947355351045,0.00149175884270533,0.0693392221859461,0.0146338593368768
SERPINB5,vsBoth,2207,3,2,14.9953224279223,0.000554379429994674,0.00180370206763245,-3.5197981202043,-3.84213059002227,-0.402227362838944,0.000431875382321809,0.000121970907333135,0.687516706284198,0.00134823932447184,0.000434353554468888,0.940131488890317
EDIL3,vsBoth,2207,3,2,14.9125907631787,0.000577792713030404,0.00187466776463668,-3.09468887780213,-3.84738409403446,-1.1971897807553,0.0019701944524698,0.000119385726266385,0.231232592113277,0.005072059529486,0.000426260632373807,0.358733013162966
RPF2,vsBoth,2207,3,2,14.8769839223915,0.000588171514545304,0.00190540802759372,-3.72130822609286,-2.62793662850418,2.15260671338785,0.000198193349837027,0.00859045174827048,0.0313496004836122,0.000671073261509195,0.0182537537705347,0.058745489391367
BLNK,vsBoth,2207,3,2,14.8509715369345,0.000595871350856007,0.00192709276477913,-2.72035038718941,-3.7504653074876,-1.71468563037723,0.00652127747555799,0.000176506725703036,0.0864028795177269,0.0142920936643128,0.000605374307163306,0.147534076028033
DDX18,vsBoth,2207,3,2,14.8150102535298,0.00060668240368075,0.00195874934807745,-3.74230765639943,-2.70599277299298,2.05110566729372,0.000182338087195365,0.00681005279942259,0.0402566575416593,0.000623805391498121,0.0148474083989239,0.0736439908455513
AC130352.1,vsBoth,2207,3,2,14.8116512904884,0.0006077021716677,0.00196053969637704,-3.3486964433244,-3.8455522208038,-0.724540349661571,0.000811926995160492,0.000120281243582231,0.468734064756936,0.00235724723779993,0.000429030070998651,0.673331992791957
PGM5P3-AS1,vsBoth,2207,3,2,14.8116512904884,0.0006077021716677,0.00196053969637704,-3.3486964433244,-3.8455522208038,-0.724540349661571,0.000811926995160492,0.000120281243582231,0.468734064756936,0.00235724723779993,0.000429030070998651,0.673331992791957
ACTC1,vsBoth,2207,3,2,14.8116512904884,0.0006077021716677,0.00196053969637704,-3.3486964433244,-3.8455522208038,-0.724540349661571,0.000811926995160492,0.000120281243582231,0.468734064756936,0.00235724723779993,0.000429030070998651,0.673331992791957
AC092718.2,vsBoth,2207,3,2,14.8116512904884,0.0006077021716677,0.00196053969637704,-3.3486964433244,-3.8455522208038,-0.724540349661571,0.000811926995160492,0.000120281243582231,0.468734064756936,0.00235724723779993,0.000429030070998651,0.673331992791957
SEMA6A,vsBoth,2207,3,2,14.8082907568171,0.000608724131815122,0.00196293502561136,-2.30151914193722,-3.58133312750589,-2.18459373311307,0.0213623046771327,0.000341845449230265,0.0289186478395381,0.0414858999274123,0.00109493785667882,0.0545870455428591
EIF3K,vsBoth,2207,3,2,14.7307025430787,0.000632803081725453,0.00203218426031936,-3.45658715092609,-2.05837598824651,2.6872241851326,0.000547062276975965,0.0395540548816142,0.00720485778868745,0.00166261179167976,0.0724466138886416,0.0156107069294087
IGSF1,vsBoth,2207,3,2,14.7254641758292,0.000634462681644511,0.00203596233662044,-3.69297444582788,-3.68803186738549,0.194757380694832,0.000221646303040402,0.000225995351795473,0.845582888595642,0.000742320688603731,0.000754415586227951,1
TIMM8B,vsBoth,2207,3,2,14.7067300160907,0.000640433665942071,0.00205355917537657,-3.74122509234353,-2.7353699169844,1.99630063607063,0.000183125414769435,0.00623102089145285,0.0459012088639403,0.000626274483688375,0.0137271336533892,0.0829367185650511
MGAT2,vsBoth,2207,3,2,14.6132901052358,0.000671064666295256,0.00214459768221463,-3.4682763400102,-2.10022413735103,2.63360256323448,0.000523808348293695,0.0357091290319055,0.00844843153494931,0.00159940840833759,0.0661275890725353,0.0179814829136803
AC010894.3,vsBoth,2207,3,2,14.5365832659291,0.000697302224929402,0.00222070100956205,-3.74080490977019,-3.56744495296515,0.499890681811338,0.000183431865415491,0.000360479075011129,0.617152053843157,0.000626648946095513,0.00114616015022692,0.85631189151283
RAET1L,vsBoth,2207,3,2,14.5365832659291,0.000697302224929402,0.00222070100956205,-3.74080490977019,-3.56744495296515,0.499890681811338,0.000183431865415491,0.000360479075011129,0.617152053843157,0.000626648946095513,0.00114616015022692,0.85631189151283
AC005014.3,vsBoth,2207,3,2,14.5365832659291,0.000697302224929402,0.00222070100956205,-3.74080490977019,-3.56744495296515,0.499890681811338,0.000183431865415491,0.000360479075011129,0.617152053843157,0.000626648946095513,0.00114616015022692,0.85631189151283
AC008115.4,vsBoth,2207,3,2,14.5365832659291,0.000697302224929402,0.00222070100956205,-3.74080490977019,-3.56744495296515,0.499890681811338,0.000183431865415491,0.000360479075011129,0.617152053843157,0.000626648946095513,0.00114616015022692,0.85631189151283
AL161756.1,vsBoth,2207,3,2,14.5365832659291,0.000697302224929402,0.00222070100956205,-3.74080490977019,-3.56744495296515,0.499890681811338,0.000183431865415491,0.000360479075011129,0.617152053843157,0.000626648946095513,0.00114616015022692,0.85631189151283
AC093525.7,vsBoth,2207,3,2,14.5365832659291,0.000697302224929402,0.00222070100956205,-3.74080490977019,-3.56744495296515,0.499890681811338,0.000183431865415491,0.000360479075011129,0.617152053843157,0.000626648946095513,0.00114616015022692,0.85631189151283
FBXW10,vsBoth,2207,3,2,14.5365832659291,0.000697302224929402,0.00222070100956205,-3.74080490977019,-3.56744495296515,0.499890681811338,0.000183431865415491,0.000360479075011129,0.617152053843157,0.000626648946095513,0.00114616015022692,0.85631189151283
AL121899.4,vsBoth,2207,3,2,14.5365832659291,0.000697302224929402,0.00222070100956205,-3.74080490977019,-3.56744495296515,0.499890681811338,0.000183431865415491,0.000360479075011129,0.617152053843157,0.000626648946095513,0.00114616015022692,0.85631189151283
WFDC10B,vsBoth,2207,3,2,14.5365832659291,0.000697302224929402,0.00222070100956205,-3.74080490977019,-3.56744495296515,0.499890681811338,0.000183431865415491,0.000360479075011129,0.617152053843157,0.000626648946095513,0.00114616015022692,0.85631189151283
BATF2,vsBoth,2207,3,2,14.5186486863371,0.000703583255878821,0.00223867399597807,-3.69383664008451,-2.64639734457383,2.06866189013827,0.000220895740734723,0.00813541934149349,0.038577825781995,0.000739893500519216,0.017383608151904,0.0708579885354347
TM2D3,vsBoth,2207,3,2,14.5064460302619,0.000707889170666262,0.00225067524157811,-3.80611021779809,-3.30907160153145,1.08498169042694,0.000141169491468978,0.000936058950669268,0.277929764718416,0.000495512182914216,0.00266097965376894,0.422943020285479
SEMA4A,vsBoth,2207,3,2,14.4269597532598,0.000736589449991991,0.00233487884930514,-2.83177055026246,-3.74070591351579,-1.49126053190158,0.00462910533425612,0.000183504136233338,0.135893106780866,0.0106341300638928,0.000626821059410905,0.222448928866981
AP000851.1,vsBoth,2207,3,2,14.406332677635,0.000744225603327345,0.00235731110374431,-3.45957819272151,-3.76295722084823,-0.37119000130037,0.000541022169040505,0.00016791593374816,0.710496019810237,0.0016470518616282,0.00057965916369844,0.967016185525269
DEFB1,vsBoth,2207,3,2,14.374891061328,0.000756017880458737,0.00239178629748732,-2.73945725687942,-3.70953443623478,-1.60580765185771,0.00615407163177038,0.00020764071524776,0.108316178876387,0.0135785052531781,0.000699587231570727,0.181052163132208
AC026367.2,vsBoth,2207,3,2,14.3517476849103,0.000764817096355863,0.00241780888525402,-3.67415243471096,-3.60902466644483,0.301991374462722,0.000238640239875852,0.000307350387731818,0.762658638349315,0.000792909011762945,0.000995585786504594,1
CTTNBP2NL,vsBoth,2207,3,2,14.3248503232873,0.000775172353561781,0.00244724025914695,-2.41346127349205,-3.58763172014391,-1.98906795730149,0.0158018070369032,0.00033369516659159,0.0466937025380372,0.0315408298133084,0.00107146906204869,0.0842569898655678
IL1RN,vsBoth,2207,3,2,14.2319031219571,0.000812047630738047,0.00255523350950577,-3.69130028737719,-3.54736842160719,0.44450279721937,0.000223110543801211,0.000389100055311001,0.656679106943956,0.000746177344282607,0.0012288386548837,0.903821496147089
CEP128,vsBoth,2207,3,2,14.217776366619,0.00081780373467562,0.00257219356465373,-3.59123164929922,-3.65768970335479,0.0612956996059138,0.000329118940779122,0.000254498886289789,0.951123715581666,0.00105791472824329,0.000839775940183003,1
KLB,vsBoth,2207,3,2,14.118610857915,0.000859374783568033,0.00269409711200394,-3.60223042340201,-2.49797472860862,2.16617722555347,0.000315498511220883,0.012490509778263,0.0302976467534025,0.00101863793762656,0.0254620735744687,0.0569572376857645
LRFN1,vsBoth,2207,3,2,14.0633546648496,0.000883448699983798,0.00276299007104922,-3.74987457576748,-3.20913106625363,1.16070968674502,0.000176923039290711,0.00133136786792831,0.245759981196999,0.000606656835120285,0.00359827455385816,0.378962685060639
ASCL4,vsBoth,2207,3,2,14.0479161541053,0.000890294654950404,0.00278233586173317,-3.7224670004481,-2.9330795445226,1.60626133743478,0.000197285699622847,0.00335617893085434,0.108216501407882,0.000668474264430272,0.00807758033538877,0.18090837280721
CRIM1,vsBoth,2207,3,2,14.0358521211894,0.00089568115636167,0.00279792467969465,-3.68292569876178,-2.76785114507177,1.83019049637305,0.000230572380387295,0.00564272217769778,0.0672214584003499,0.000768440422764223,0.0126135323620902,0.11739975977641
ZNF92,vsBoth,2207,3,2,14.0322917644362,0.000897277048653598,0.00280249442856972,-3.2024651186254,-3.74579415544186,-0.815434894483531,0.00136256800602504,0.000179823999431301,0.414823417269096,0.00367496796199746,0.000615719266257957,0.604871603702035
RNASEH2B,vsBoth,2207,3,2,14.0314349960399,0.000897661510305341,0.00280327968313821,-3.47670890778805,-3.68947442504786,-0.207452323441316,0.000507608603254241,0.00022471781630347,0.835656623059908,0.00155491788127783,0.000751026455397975,1
FAM124B,vsBoth,2207,3,2,13.9771091599114,0.000922378793394925,0.00287535451647153,-2.70789202389964,-3.65981452790799,-1.57476381641421,0.00677120482830837,0.000252397868329185,0.115310971309938,0.014773959940461,0.00083351550681654,0.1914939200522
YTHDF2,vsBoth,2207,3,2,13.95738874339,0.000931518626672257,0.00290127087420317,-3.25078703373443,-3.73300172660616,-0.703151310409218,0.00115086030781133,0.000189211297146249,0.481961458604412,0.00318620177068331,0.00064408767163372,0.689496720980083
CAPZA1,vsBoth,2207,3,2,13.9561993663984,0.000932072754833686,0.0029017099504057,-3.23102185919164,-3.73420408083582,-0.741834718038066,0.00123348506205997,0.0001883097555738,0.458187482765576,0.00336581329827399,0.000641323721557536,0.660667635278326
ZNF607,vsBoth,2207,3,2,13.9028812020605,0.000957255137169267,0.0029691396643834,-3.51972640082197,-2.34263060846199,2.29295287547336,0.000431992170491677,0.0191483306351327,0.0218507181610742,0.00134823932447184,0.0375376496020417,0.0423138780376249
ANGPT1,vsBoth,2207,3,2,13.8817877454516,0.000967404474089833,0.00299804237948289,-2.31775227721417,-3.50717587895287,-2.02130229698588,0.020462788082997,0.000452889704687192,0.0432484815366209,0.0398796662871177,0.00140595150625734,0.078594927257799
AC017104.1,vsBoth,2207,3,2,13.8766285244949,0.000969903222320929,0.00300350689216666,-2.31520362523861,-3.50561040404117,-2.02319781021405,0.0206017909614365,0.000455561519333114,0.0430527573643214,0.0401123467859343,0.00141332655537419,0.078303843186442
TXNDC15,vsBoth,2207,3,2,13.8083958047449,0.00100356371158357,0.00310045269839675,-3.62608953698372,-2.65347635545679,1.93075405074155,0.000287745618185319,0.00796673519033092,0.0535134751720955,0.000938129998489878,0.0170631147452026,0.0955871974020931
SYNRG,vsBoth,2207,3,2,13.7110707410566,0.00105360741421654,0.00323891278341734,-3.63871932345463,-2.73071184400466,1.81526263514038,0.000273997224020548,0.00631977017777917,0.0694835581878763,0.000896573021349377,0.0139055339665519,0.121010928640666
MAN1A2,vsBoth,2207,3,2,13.6582600572051,0.00108179884239286,0.00332218358974166,-2.53480744038068,-3.57161476922672,-1.7360537319774,0.0112509152488619,0.000354787012337519,0.0825543342729442,0.0231860351314257,0.0011315749603191,0.141629822173971
CEP41,vsBoth,2207,3,2,13.5744530492512,0.00112809317809285,0.0034532795674003,-3.67524172112402,-2.98690097151794,1.42225555147406,0.000237624326533857,0.0028182099497144,0.154952077304823,0.000789736837313951,0.00694069337834969,0.250327375662827
